"user","assistant"
"Two telecoms: NovaWave Telecom (post-IFRS 16 EV/EBITDA 7.0x; owns spectrum amortized over 20 years) vs BluePeak Mobile (pre-IFRS 16 EV/EBITDA 6.2x; EV=$5.58b; EBITDA=$900m; lease liability $1.2b; annual lease expense $180m from spectrum/tower leases). Same growth/ARPU/churn/capex intensity. Adjust BluePeak to post-IFRS 16 and determine which is cheaper on EV/EBITDA. Briefly justify.","- Normalize BluePeak to post-IFRS 16:
- EV_post = EV_pre + lease liability = $5.58b + $1.20b = $6.78b
- EBITDA_post = EBITDA_pre + lease expense = $0.90b + $0.18b = $1.08b
- EV/EBITDA_post = $6.78b / $1.08b ≈ 6.28x
- Comparison:
- NovaWave (post-IFRS 16): 7.0x
- BluePeak (post-IFRS 16): ≈ 6.28x
- BluePeak trades at ~10%–11% lower EV/EBITDA.
- Interpretation:
- After lease-adjusting, BluePeak is cheaper on a like-for-like basis.
- NovaWave’s owned spectrum (20-year amortization) may merit a premium for duration/renewal certainty and collateral value; however, this advantage must exceed ~0.7x EV/EBITDA to offset BluePeak’s discount.
- The adjustment already capitalizes BluePeak’s lease obligations, making the multiples broadly comparable. With growth/ARPU/churn/capex intensity equal, BluePeak’s lower multiple likely reflects conservatism around lease renewals and tower dependence rather than inferior operating economics.
Conclusion: On a lease-adjusted, post-IFRS 16 basis, BluePeak (~6.28x) appears cheaper than NovaWave (7.0x). Unless NovaWave’s ownership profile warrants a >10% multiple premium, BluePeak screens as the more attractive valuation."
"NovaForge AI, a mid-cap GPU software tooling provider, guides revenue of $1.2B next year (+22%), EBIT margin 10% expanding to 16% by year 5; capex 4% sales; D&A ≈ capex; R&D expensed 24% sales with 3-year amortization; SBC 6% sales; NWC 2% of incremental sales; WACC 10%; tax 20%; net cash $300M; shares 120M; terminal g=3%. Using FCFF with R&D capitalization, estimate intrinsic EV/Sales and per-share value.","- Revenue1 = $1,200M; reported EBIT1 = 10% = $120M.
- R&D1 = 24% = $288M. With 22% growth, 3-year amortization ≈ 0.83×R&D1 = $239M.
- Adjusted EBIT1 = EBIT + R&D − amort = 120 + 288 − 239 ≈ $169M.
- NOPAT1 = 169×(1 − 0.20) ≈ $135M.
Reinvestment (FCFF construction, capitalizing R&D):
- ΔNWC1 = 2% × ΔSales = 2% × (1,200 − 1,200/1.22) ≈ 2% × $216M ≈ $4.3M.
- Net R&D capitalization investment = R&D − amort ≈ $48.9M.
- Capex ≈ D&A ⇒ net ≈ $0.
FCFF1 ≈ 135 − 4.3 − 48.9 ≈ $81.9M.
Enterprise value (Gordon with g=3%, WACC=10%):
- EV ≈ FCFF1 / (WACC − g) = 81.9 / 0.07 ≈ $1,170M.
- EV/Sales (NTM) ≈ 1,170 / 1,200 ≈ 0.98×.
Equity value and per share:
- Equity value ≈ EV + net cash = 1,170 + 300 = $1,470M.
- Per-share ≈ 1,470 / 120 ≈ $12.25.
Notes:
- SBC treated as dilution; use stated share count (no FCFF add-back).
- If steady-state reported EBIT reaches 16% and other assumptions hold, the justified EV/Sales using terminal economics would be higher (roughly ~1.7×), implying upside to the base-case."
"NovoForge Machines, a mid-cap industrial equipment maker, guides: EBIT margin 12%, D&A 3% of revenue, capex 4%, WC 14% of sales. Revenue +6% for 5 years, then 3%. Tax 25%, WACC 9%. FY1 revenue $2.0b; net debt 1.2x EBITDA; 120m shares; stock $48. Using FCFF, is the equity undervalued? Discuss sensitivity to margins and capital intensity.","- Setup (FY1, $mm unless noted):
- Revenue = 2,000; EBIT = 12% = 240; Tax = 25% → NOPAT = 180
- D&A = 3% rev = 60; Capex = 4% rev = 80
- WC = 14% of sales; ΔWCt = 14% × ΔRevt
- EBITDA = 300 → Net debt = 1.2× = 360; WACC = 9%; shares = 120m
- FCFF (years 1–5; revenue grows 6%):
- ΔRev1 ≈ 113 → ΔWC1 ≈ 15.9; FCFF1 ≈ 180 + 60 − 80 − 15.9 = 144.2
- FCFF2 ≈ 152.8
- FCFF3 ≈ 162.0
- FCFF4 ≈ 171.7
- FCFF5 ≈ 182.0
- Terminal (3% growth):
- FCFF6 ≈ 197.5 → TV5 = 197.5 / (0.09 − 0.03) ≈ 3,290.9
- Valuation (PV @ 9%):
- PV(FCFF1–5) ≈ 625
- PV(Terminal) ≈ 2,139
- Enterprise value ≈ 2,765
- Equity value ≈ 2,765 − 360 = 2,405
- Value per share ≈ 2,405 / 120 ≈ $20
Conclusion: At $48, shares appear significantly overvalued versus ~$20 DCF value under stated assumptions.
Sensitivity (per share impact, rough):
- +100 bps EBIT margin (to 13%): +$15m NOPAT in Y1 (growing) → +EV ≈ $276m → +$2.30/share.
- +100 bps capex intensity (to 5% of sales): −$20m FCFF in Y1 (growing) → −EV ≈ $368m → −$3.07/share.
- +100 bps WC intensity (to 15% of sales): modest negative; effect limited to growth increments (smaller than capex sensitivity).
Implications:
- Valuation is more sensitive to capital intensity than to modest margin tweaks.
- To justify $48, NovoForge would need sustainably higher margins, lower reinvestment needs, or a lower WACC."
"NovaResin Polymers (specialty resins) passes feedstock costs with a 1-quarter lag. TTM revenue $2.0bn; EBITDA margin 12% vs 16% mid-cycle. Net debt $900m. Shares trade at 7.0x TTM EV/EBITDA (peers 8.5x). Maint capex $60m; D&A $90m; tax 25%; WACC 9%; growth capex $40m; mid-cycle ROIC 11%. Estimate a fair EV using normalized EBITDA and assess if the discount should persist given pass-through mechanics and capital allocation.","- Normalize EBITDA: $2.0bn × 16% = $320m (vs TTM $240m).
- Current EV (implied): 7.0×$240m = $1,680m; equity ≈ $1,680m − $900m = $780m.
- Fair EV at peer multiple: 8.5×$320m = $2,720m; equity ≈ $2,720m − $900m = $1,820m.
Cash flow and returns:
- EBIT (mid-cycle) ≈ $320m − $90m = $230m; NOPAT ≈ $230m × (1−25%) = $172.5m.
- FCFF (pre-growth) ≈ $172.5m + $90m − $60m = $202.5m.
- EV/FCFF: current ≈ 1,680/202.5 = 8.3× (≈12% yield); at fair ≈ 2,720/202.5 = 13.4× (≈7.5% yield).
- ROIC 11% > WACC 9%: maintenance and prudent growth capex are value-accretive; $40m growth capex earns spread if projects align with core resins.
Leverage and cyclicality:
- Net debt/EBITDA: TTM ≈ 3.8×; mid-cycle ≈ 2.8×—manageable for specialty chemicals.
- One-quarter pass-through lag suggests margin recovery as feedstocks normalize; current discount likely reflects transient lag and destocking, not structural erosion.
Assessment:
- On normalized earnings, peer multiple implies EV ≈ $2.7bn and substantial equity upside from ~$0.8bn to ~$1.8bn.
- Discount should narrow if: feedstock prices stabilize, sequential margin recovers toward 16%, and FCF prioritizes deleveraging.
- Risks: prolonged feedstock volatility, weaker pricing power, or low-return growth capex could justify some discount.
Conclusion:
- Fair EV ≈ $2.6–$2.8bn on normalized EBITDA. With ROIC > WACC and pass-through mechanics, the current discount appears cyclical rather than structural; bias to re-rating as catalysts materialize."
"Orion Defense Systems (ODS) has $18B backlog (70% cost-plus), 5-year revenue CAGR 6%, EBIT margin rising from 9% to 11%, capex 2% sales, NWC negative at -6% sales due to advances, WACC 8%. Net debt $3.2B. Peers trade 10–12x EV/EBITDA; ODS 8.5x on NTM EBITDA $1.9B. Assess intrinsic EV via DCF and multiple cross-check, and whether discount is justified.","- Current trading EV: 8.5x × $1.9B ≈ $16.2B.
- DCF framework (two-stage, 5-year growth at 6%, terminal g=3%, WACC=8%). Defense primes with low capex and customer advances typically convert 50–60% of EBITDA to FCF.
- Assume EBITDA-to-FCF conversion:
- 50%: FCF0 ≈ $0.95B → EV ≈ $22.3B
- 55%: FCF0 ≈ $1.05B → EV ≈ $24.6B
- 60%: FCF0 ≈ $1.14B → EV ≈ $26.8B
- Midpoint EV ≈ $24.6B; implied equity ≈ $24.6B − $3.2B = $21.4B.
- Multiple cross-check:
- Peer 10–12x on $1.9B EBITDA → EV range ≈ $19.0–$22.8B.
- ODS at 8.5x implies an 15–30% discount to peers.
- Interpreting the discount:
- Support for higher multiple: 70% cost-plus lowers cost overrun risk; negative working capital (-6% of sales) enhances cash conversion; rising EBIT margin to 11% with capex only ~2% supports FCF durability.
- Reasons for caution: Margin expansion may rely on higher fixed-price mix; execution risk on development programs; budget/timing risk from procurement cycles; WACC may understate political/program risk if concentrated in a few platforms.
- Conclusion:
- DCF (mid) ≈ $24.6B vs current ≈ $16.2B suggests undervaluation.
- Even the conservative 50% conversion case (~$22.3B EV) exceeds current EV and aligns with a 10–11x multiple.
- If backlog visibility holds and mix remains predominantly cost-plus, a re-rating toward 10.5–11x (EV ≈ $20–$21B) looks reasonable near term; upside to ~$25B if cash conversion sustains ~55–60%."
"UrbanStone REIT owns Class B multifamily in the Sunbelt. Shares at $34; FY24 NOI $420m, G&A $25m. Debt $3.2b at 4.2%; cash $100m. Recurring capex 12% of NOI. Shares outstanding 180m. Market cap rate for comps 5.75%; same-store NOI growth 3%. Evaluate implied cap rate, NAV/share, AFFO and P/AFFO, and conclude if the shares trade at a discount or premium and why.","- Market cap = $34 × 180m = $6,120m
- Net debt = $3,200m − $100m = $3,100m; Enterprise value (EV) ≈ $9,220m
Implied cap rate
- Using property NOI vs EV: 420 / 9,220 ≈ 4.6%
- Versus market comp cap rate 5.75% → UrbanStone’s implied cap rate is 115–130 bps tighter, indicating a premium valuation.
NAV per share
- Real estate value at market cap rate: $420m / 5.75% ≈ $7,304m
- Equity NAV = $7,304m − $3,100m ≈ $4,204m
- NAV/share ≈ $4,204m / 180m ≈ $23.4
- Price $34 implies ~46% premium to NAV.
AFFO and multiple
- Interest expense ≈ 4.2% × $3,200m = $134.4m
- Recurring capex = 12% × $420m = $50.4m
- AFFO ≈ NOI − interest − G&A − recurring capex
= 420 − 134.4 − 25 − 50.4 ≈ $210.2m
- AFFO/share ≈ $210.2m / 180m ≈ $1.17
- P/AFFO ≈ $34 / $1.17 ≈ 29x; AFFO yield ≈ 3.4%
Conclusion
- Shares trade at a clear premium: implied cap rate well below market and price ~46% above NAV.
- The premium requires confidence in durable cap rate compression or above-trend NOI growth; 3% same-store growth and a thin property yield–debt cost spread (~40 bps) do not, on their own, justify 29x P/AFFO.
- Without catalysts (accelerated rent growth, operating efficiencies, or accretive balance sheet actions), the risk/reward skews negative."
"OrbitTel Communications (mid-cap wireless/fiber) trades at 7.0x EV/EBITDA (NTM); peers 8.2x. Net debt/EBITDA 3.0x; ROIC 10% vs WACC 8%. Capex intensity expected to drop from 25% to 17% within 3 years as FTTH build completes; spectrum renewal in Year 2 estimated NPV −$600m. Should OrbitTel re-rate? Estimate a justified multiple and key catalysts/risks.","- Value creation: ROIC (10%) exceeds WACC (8%) → positive spread supports multiple expansion as growth is NPV-positive.
- FCF inflection: Capex intensity dropping 8ppt materially lifts FCF conversion. Telecoms often see 0.5–1.0x EV/EBITDA uplift as builds transition to harvest.
- Leverage: 3.0x is manageable but above ideal 2.5x; modest multiple drag until deleveraging.
- Spectrum headwind: The −$600m NPV should be reflected in EV; for mid-cap telcos this commonly equates to ~0.4–0.6x of EBITDA in multiple terms.
Justified multiple (relative framework):
- Start with peers: 8.2x
- Capex normalization/quality (ROIC > WACC): +0.5x
- Leverage premium (3.0x ND/EBITDA): −0.2x
- Spectrum renewal NPV: −0.5x
Implied: ~8.0x (range 7.8–8.2x depending on renewal outcome and pace of deleveraging).
vs. current 7.0x → potential re-rating of ~0.8–1.2 turns if execution is solid.
DCF cross-check (qualitative):
- Lower reinvestment needs raise steady-state FCF; with an 8% WACC, the PV of sustained capex reduction is sizable and can offset much of the renewal NPV drag, supporting the relative re-rate.
Catalysts:
- Visible FCF inflection as capex rolls off; guidance to delever toward ~2.5x.
- Clarity on spectrum renewal terms or pre-funding plan.
- Pricing discipline/ARPU stabilization; churn improvement post-FTTH build.
- Asset monetization (tower/fiber JV) to accelerate deleveraging.
Risks:
- Renewal costs exceed expectations; regulatory constraints on pricing.
- Competitive overbuild pressuring ARPU and utilization.
- Execution slippage on FTTH rollout or higher maintenance capex.
- Macro/WACC drift higher, compressing valuation.
Conclusion: Re-rate is warranted toward ~8.0x contingent on renewal visibility and FCF delivery; absent that, the stock likely remains near 7.0–7.3x."
"BrightCart Outlet Co., a U.S. off-price retailer, trades at 7.5x EV/EBITDA (lease-adjusted net debt/EBITDA 3.0x). WACC 9%. Base case: SSS +2%, EBITDA margin 9% (vs 7% today), capex 4% of sales, maintenance 60% of capex. Membership program ($120M revenue, 20% EBIT margin, growing 15%). How would you value the turnaround: DCF vs lease-adjusted comps? Include lease capitalization and scenario weights.","Approach
- Use lease-adjusted metrics: add PV of operating leases to debt and value on lease-adjusted EV/EBITDA; use lease-adjusted EBITDA (rent added back).
- Sum-of-the-parts DCF: Core retail vs membership; cross-check with lease-adjusted comps.
Key normalizations (per $100 sales)
- D&A ≈ maintenance capex ≈ 2.4% (60% of 4% capex).
- Unlevered FCF margin ≈ EBIT(1–t) + D&A – capex; assume 25% tax, minimal ΔWC (off-price turns).
Scenarios (weights: Bear 25% / Base 50% / Bull 25%)
- Bear: EBITDA 7.5%, EBIT ≈ 5.1%, FCF ≈ 2.23% → EV/S ≈ 0.317 (FCF/(WACC–g), g=2%) → EV/EBITDA ≈ 0.317/0.075 = 4.2x.
- Base: EBITDA 9.0%, EBIT ≈ 6.6%, FCF ≈ 3.35% → EV/S ≈ 0.0335/0.07 = 0.478 → EV/EBITDA ≈ 0.478/0.09 = 5.3x.
- Bull: EBITDA 10.0%, EBIT ≈ 7.6%, FCF ≈ 4.1% → EV/S ≈ 0.586 → EV/EBITDA ≈ 5.9x.
Weighted fair multiple (core retail)
- ≈ 5.2x lease-adjusted EV/EBITDA.
- Sensitivity: If WACC were 8% (g=2%), base ≈ 6.2x; still below 7.5x.
Membership valuation (separate)
- $120M revenue, 20% EBIT = $24M EBIT, growing 15%.
- Value at 15–20x EBIT (sticky, recurring, low capex): EV = $360–$480M.
- Blended multiple uplift: for every 10% that membership EBIT represents of consolidated EBITDA, a 15x EBIT tag adds ~1.5x to the group EV/EBITDA.
Comps cross-check (lease-adjusted)
- Off-price peers typically 6–8x in steady state; turnarounds with execution risk lean to 5–6.5x.
- BrightCart at 7.5x implies either bull-case margins or substantial membership premium already priced.
Conclusion
- DCF (scenario-weighted) supports ~5–6x for core; add $360–$480M for membership to arrive at fair EV. If membership EBIT ≈ 10% of group EBITDA, fair blended ≈ 6.7x; to justify 7.5x requires stronger margin recovery and/or larger membership contribution.
- Recommendation: Anchor on lease-adjusted, scenario-weighted DCF plus SOTP for membership; use comps as a sanity check. Current valuation looks full unless execution accelerates."
"Aurora Mutual Life reports MCEV of $18bn and tangible book $12bn; stock trades at 0.9x TBV. New business margin 5.8%, VNB growth 12%, asset duration 7y vs liability duration 9y. If rates fall 150 bps, discuss valuation impacts (MCEV, earnings, capital) and whether P/BV re-rating is justified relative to peers at 1.2x.","- Setup and current valuation:
- Trading at 0.9x TBV implies equity value ≈ $10.8bn; vs MCEV $18bn → P/MCEV ≈ 0.60x, a sizable discount.
- Business mix (implied spread-driven) and duration gap (assets 7y, liabilities 9y) create negative convexity to falling rates.
- MCEV impact of –150 bps:
- Liability PV rises more than asset PV due to the 2y negative duration gap → adverse economic impact.
- Lower reinvestment yields compress spread and reduce Value of In-Force (VIF); discount rate reduction partly offsets but typically insufficient for spread-heavy life books.
- Expect MCEV down mid- to high-single digits (roughly 5–10%), absent hedging/repricing.
- Earnings (near to medium term):
- Net investment spread compresses; new money yields drop below portfolio yields → earnings headwind.
- Potential unlocking/assumption changes reduce reported earnings; IFRS/GAAP sensitivity can increase volatility.
- New business margin at 5.8% is vulnerable; unless repriced, NBM likely compresses, slowing VNB growth despite volume.
- Capital and solvency:
- Solvency coverage pressured as discount rates used for technical provisions fall; required capital for interest rate risk may increase.
- RBC/Solvency II ratio likely down; management may need to lengthen asset duration, add hedges, or moderate dividends/buybacks.
- P/BV re-rating assessment:
- Falling rates raise AOCI and TBV (for AFS portfolios), which can mechanically depress P/TBV even if price is flat; fundamentals, however, worsen (lower MCEV, weaker earnings, tighter capital).
- Relative to peers at 1.2x, a re-rating is not justified post –150 bps unless Aurora:
- Closes the duration gap (extend assets/hedge),
- Demonstrates resilient NBM (repricing/product mix toward protection/fee businesses),
- Maintains solvency buffers and credible capital return.
- Bottom line:
- Under a –150 bps scenario, expect MCEV down, earnings slower, and solvency tighter; P/TBV is unlikely to re-rate toward 1.2x. The current discount vs peers appears warranted until ALM and product economics are de-risked."
"HelioSecure, a SaaS cybersecurity firm, reports $500m revenue (current). Forecast revenue growth 20%, 16%, 12% next 3 years; EBIT margins 13%, 16%, 18% (include SBC). Tax 25%. Sales-to-capital ratio 2.5x. WACC 10%. Terminal: margin 18%, ROIC 14%, g=3%. Net cash $150m; 80m shares. Estimate intrinsic value per share using FCFF, show key steps and a brief sensitivity.","- Revenue (m): Y1 600.0; Y2 696.0; Y3 779.5
- EBIT (m): Y1 78.0; Y2 111.36; Y3 140.31 (margins include SBC)
- NOPAT (25% tax, m): Y1 58.50; Y2 83.52; Y3 105.24
- Reinvestment (sales-to-capital = 2.5x): ΔRev Y1 100 → 40.00; Y2 96 → 38.40; Y3 83.52 → 33.41
- FCFF (m): Y1 18.50; Y2 45.12; Y3 71.83
Terminal (post Y3):
- g = 3%, margin = 18%, ROIC = 14% → reinvestment rate = g/ROIC = 21.43%
- Y4 NOPAT = Rev4 × margin × (1–t) = (779.52×1.03)×0.18×0.75 ≈ 108.39m
- FCFF4 = NOPAT4 × (1–reinvestment rate) ≈ 108.39×(1–0.2143) ≈ 85.17m
- TV at t3 = FCFF4/(WACC–g) = 85.17/0.07 ≈ 1,216.65m
Discount at 10%:
- PV(FCFF1–3) ≈ 16.82 + 37.30 + 53.96 = 108.08m
- PV(TV) ≈ 1,216.65/1.331 ≈ 914.01m
- Enterprise value ≈ 1,022.09m
Equity value and per share:
- Equity value = EV + net cash = 1,022.09 + 150 = 1,172.09m
- Intrinsic value per share ≈ 1,172.09 / 80 ≈ $14.65
Comments:
- Valuation is driven by terminal value (≈89% of EV), so assumptions on WACC, g, and ROIC are critical.
- EBIT margins include SBC, avoiding overstatement of cash flows—appropriate for tech.
Sensitivity (per share, rough):
- WACC 9%: EV ≈ 1,206m → Equity ≈ 1,356m → ≈ $16.95/sh
- WACC 11%: EV ≈ 885m → Equity ≈ 1,035m → ≈ $12.95/sh
Conclusion: Base-case intrinsic value ≈ $14.65 per share; value ranges ~$13–$17 with ±1% WACC."
"Precision press-maker AlderWorks Manufacturing trades at 7.5x EV/EBITDA. Mid-cycle revenue $900m; EBITDA margin 15%; D&A 3% of revenue; tax 25%. Maintenance capex ≈ D&A. To sustain 3% long-run growth, reinvestment needs equal 35% of NOPAT. WACC 10%. Net debt $350m; 50m shares. Using a steady-state FCFF approach, estimate fair value per share and state if shares are undervalued.","- EBITDA = 15% × $900m = $135m
- D&A = 3% × $900m = $27m → EBIT = $108m
- NOPAT = $108m × (1 − 25%) = $81m
Reinvestment to sustain 3% growth = 35% × NOPAT = 0.35 × $81m = $28.35m
FCFF0 = NOPAT − Reinvestment = $81m − $28.35m = $52.65m
FCFF1 = FCFF0 × (1 + g) = $52.65m × 1.03 = $54.23m
Enterprise value (Gordon) = FCFF1 / (WACC − g) = $54.23m / (10% − 3%) = $774.7m
Equity value = EV − Net debt = $774.7m − $350m = $424.7m
Fair value per share = $424.7m / 50m = $8.49
Market-implied EV = 7.5 × EBITDA = 7.5 × $135m = $1,012.5m
Market equity value = $1,012.5m − $350m = $662.5m → Price ≈ $13.25
Conclusion:
- Fair value ≈ $8.49/share vs market ≈ $13.25/share → not undervalued (trades ~56% above DCF).
- Cross-check: justified EV/EBITDA ≈ $774.7m / $135m ≈ 5.7x, below market 7.5x.
Note: Reinvestment rate implies ROIC ≈ g / RR = 3% / 35% ≈ 8.6% < 10% WACC, supporting a lower multiple."
"NovaShield Aerospace (NSA) derives 65% revenue from cost-plus contracts; backlog covers 2.8x sales. FY24: revenue $5.5B, EBITDA 15%, capex 3% sales, tax 24%, net debt $2.1B (incl. $0.6B pension deficit). WACC 8%. Peers at 10x EV/EBITDA. Market values NSA at 7.8x. Fixed-price mix rising to 45% next year; EBITDA margin guided 16%. Should NSA trade at peer multiple? Adjust for pension and contract-risk.","- Current EBITDA = $5.5B × 15% = $0.825B. At 7.8x, EV ≈ $6.44B (includes $0.6B pension, per net debt disclosure).
- Ex-pension operating EV ≈ $6.44B − $0.6B = $5.84B → EV/EBITDA ex-pension ≈ 7.1x.
- Forward EBITDA (16% margin, flat sales) ≈ $0.88B. Current EV/EBITDA (forward) ≈ 7.3x.
Risk/quality assessment:
- Backlog 2.8x with 65% cost-plus supports visibility and margin resilience.
- Shift to 45% fixed-price raises execution and working-capital risk; industry history shows overruns can compress margins and cash conversion during ramps.
- Pension deficit is debt-like; peers’ multiples often include pensions, but NSA’s $0.6B is sizable relative to EBITDA (~0.7x), warranting a partial discount.
Cross-check with FCF and WACC (steady-state approximation):
- Capex = 3% of sales = $0.165B. Assuming D&A ≈ capex and modest NWC changes, FCFF ≈ (EBITDA − capex) × (1 − tax).
- FY24 FCFF ≈ (0.825 − 0.165) × 0.76 ≈ $0.50B → EV/FCFF ≈ 12.8x; FCF yield on EV ≈ 7.8%, roughly in line with 8% WACC.
- On forward margin (16%): FCFF ≈ (0.88 − 0.165) × 0.76 ≈ $0.54B → FCF yield ≈ 8.4% (> WACC), arguing for some re-rating.
Valuation view:
- Full peer 10x seems aggressive given rising fixed-price exposure and pension burden.
- A fair multiple range of 8.5x–9.0x (including pension) on forward EBITDA balances visibility (backlog, cost-plus) against execution risk.
Implied EV at 8.8x: 0.88 × 8.8 ≈ $7.74B (≈20% above current EV). Conclusion: NSA deserves a partial re-rating but not a full peer multiple until fixed-price ramp execution and pension trajectory de-risk."
"Seabright Hospitality Group (SHG), an asset-light hotel operator, trades at 10x EV/EBITDA (EV excludes IFRS 16 lease liabilities). EBITDA = $600m; lease expense = $240m; lease liabilities = $2.0bn; RevPAR +8% y/y; unit growth 5%; maintenance capex 3% of revenue; WACC 8%; ROIC (pre-lease) 14%. Peers trade at 11x lease-adjusted EV/EBITDAR. Adjust SHG’s multiple properly and assess whether multiple expansion is warranted.","- Lease-adjusted multiple:
- EV (ex-leases) implied by 10x = 10 × $600m = $6.0bn.
- Add lease liabilities ($2.0bn) → EV_adj = $8.0bn.
- EBITDAR = EBITDA + lease expense = $600m + $240m = $840m.
- EV_adj/EBITDAR ≈ $8.0bn / $0.84bn ≈ 9.5x.
- Versus peers (11x EV_adj/EBITDAR):
- SHG trades at ~13%–14% discount.
- Fair EV_adj at peer multiple ≈ 11 × $840m = $9.24bn.
- Implied EV (ex-leases) ≈ $9.24bn − $2.0bn = $7.24bn.
- Versus current $6.0bn → ~21% upside on an EV (ex-leases) basis, subject to net debt/equity structure.
- Quality and sustainability:
- ROIC (pre-lease) 14% > WACC 8% indicates value creation; lease-adjusted ROIC will be lower but likely still above WACC for an asset-light franchisor/manager.
- Maintenance capex at 3% of revenue supports solid FCF conversion, improving resilience through cycles.
- Growth drivers (RevPAR +8%, unit growth 5%) underpin near-term EBITDA expansion, which can compress the multiple gap organically.
- Risks/offsets:
- RevPAR normalization from post-reopening highs, macro slowdown, and higher discount rates can pressure lease-adjusted valuations.
- Lease intensity adds operating leverage; downside in travel demand can magnify earnings volatility.
Conclusion: After proper lease adjustment, SHG appears modestly undervalued vs peers. If RevPAR stays resilient and unit growth continues, a re-rating toward 10.5–11x EV_adj/EBITDAR is reasonable; otherwise, the discount may persist."
"Two regional banks, Alder Bank and Mariner Bancorp:
- Alder: ROE 11%, COE 10%, growth 3%, P/TBV 1.0x, CET1 11.5%, deposit beta 45%.
- Mariner: ROE 9%, COE 10.5%, growth 2%, P/TBV 0.9x, CET1 10.2%, deposit beta 60%.
Client needs a single overweight for a defensive bank sleeve. Which do you overweight and why? Include justified P/TBV, ALM/deposit risk, capital return prospects.","Recommendation: Overweight Alder Bank.
Key valuation
- Justified P/TBV (residual income): P/TBV = (ROE − g) / (COE − g).
- Alder: (11% − 3%) / (10% − 3%) = 0.08 / 0.07 ≈ 1.14x vs. 1.0x market → ~12% discount.
- Mariner: (9% − 2%) / (10.5% − 2%) = 0.07 / 0.085 ≈ 0.82x vs. 0.9x market → ~10% premium.
- Valuation favors Alder: priced below justified multiple; Mariner above.
Earnings durability and ALM/funding risk
- Deposit beta: Alder 45% vs. Mariner 60% → Alder’s funding costs reprice more slowly, supporting NIM and reducing margin volatility.
- Higher beta makes Mariner more vulnerable in rising/fickle-rate environments and intensifies competition for deposits.
- With similar growth, Alder’s superior spread defense increases confidence in sustaining ROE near current levels.
Capital strength and distribution
- CET1: Alder 11.5% vs. Mariner 10.2% → Alder has a larger buffer for credit/OCI shocks and capacity for buybacks/dividends without breaching management buffers.
- Mariner’s lower CET1 likely forces more balance sheet conservatism, limiting capital returns.
Catalysts and risks
- Alder: Potential for multiple convergence to ~1.1–1.15x on stable NIM, selective buybacks, and steady credit costs.
- Risks (both): adverse HTM/AOCI marks or deposit mix shifts; however, stronger capital and lower deposit beta make Alder’s downside more contained.
Conclusion: Overweight Alder Bank for a defensive sleeve; avoid/underweight Mariner."
"NorthStar P&C Insurance reports: equity $7.0bn, investment assets $16bn (after-tax yield 2.6%), net premiums earned $9.0bn, combined ratio 94%, tax 21%, payout 40%, cost of equity 10%. Shares trade at 0.90x P/B. Using a steady-state approach, estimate sustainable ROE, long-term g, justified P/B, and assess if the discount is warranted.","- Sustainable ROE
- Underwriting profit (after tax): 9.0 × (1 − 0.94) × (1 − 0.21) = 9.0 × 0.06 × 0.79 ≈ $0.427bn
- Investment income (after tax): 16.0 × 2.6% ≈ $0.416bn
- Net income ≈ $0.843bn → ROE ≈ 0.843 / 7.0 ≈ 12.0%
- Long-term growth (g)
- Retention b = 1 − payout = 0.60
- g = b × ROE ≈ 0.60 × 12.0% ≈ 7.2%
- Justified P/B (residual income, stable growth)
- P/B = (ROE − g) / (r − g) = (12.0% − 7.2%) / (10.0% − 7.2%) ≈ 1.73x
- Assessment
- Current 0.90x P/B is well below the 1.73x justified multiple on base-case economics, indicating potential undervaluation.
- The market may be embedding harsher assumptions: higher normalized loss-cost inflation (CR drifting toward 98–100%), reinsurance-cost pressure, reserve strengthening, or a higher required return (r). ALM and capital constraints (RBC, catastrophe volatility) could also warrant a discount.
- Sensitivity (illustrative)
- If CR = 98% (all else equal): ROE ≈ 8.0%, g ≈ 4.8%, justified P/B ≈ 0.6x.
- If CR = 96%: ROE ≈ 10.0%, g ≈ 6.0%, justified P/B ≈ 1.0x.
- Thus, 0.90x implies markets expect a normalized CR closer to the mid-90s to high-90s or a higher r.
Conclusion: On the provided steady-state inputs, NorthStar appears undervalued. Confirmation would hinge on sustained rate adequacy, expense discipline, prudent cat risk, and capital return (buybacks) without compromising solvency."
